"post_title","post_name","ID","post_excerpt","post_content","post_status","menu_order","post_date","post_parent","post_author","comment_status","sku","downloadable","virtual","visibility","stock","stock_status","backorders","manage_stock","regular_price","sale_price","weight","length","width","height","tax_status","tax_class","upsell_ids","crosssell_ids","featured","sale_price_dates_from","sale_price_dates_to","download_limit","download_expiry","product_url","button_text","meta:_yoast_wpseo_focuskw","meta:_yoast_wpseo_title","meta:_yoast_wpseo_metadesc","meta:_yoast_wpseo_metakeywords","images","downloadable_files","tax:language","tax:post_translations","tax:product_type","tax:product_visibility","tax:product_cat","tax:product_tag","tax:product_shipping_class","meta:total_sales","meta:wpseo_global_identifier_values","attribute:pa_akku","attribute_data:pa_akku","attribute_default:pa_akku","attribute:pa_anzahl-aufsaetze","attribute_data:pa_anzahl-aufsaetze","attribute_default:pa_anzahl-aufsaetze","attribute:pa_bruttogewicht-inkl-verp","attribute_data:pa_bruttogewicht-inkl-verp","attribute_default:pa_bruttogewicht-inkl-verp","attribute:pa_farbe","attribute_data:pa_farbe","attribute_default:pa_farbe","attribute:pa_fassungsvermoegen","attribute_data:pa_fassungsvermoegen","attribute_default:pa_fassungsvermoegen","attribute:pa_filtereinsatz","attribute_data:pa_filtereinsatz","attribute_default:pa_filtereinsatz","attribute:pa_geraeuschentwicklung","attribute_data:pa_geraeuschentwicklung","attribute_default:pa_geraeuschentwicklung","attribute:pa_gewicht","attribute_data:pa_gewicht","attribute_default:pa_gewicht","attribute:pa_ladezeit","attribute_data:pa_ladezeit","attribute_default:pa_ladezeit","attribute:pa_laufzeit-leistung-eco","attribute_data:pa_laufzeit-leistung-eco","attribute_default:pa_laufzeit-leistung-eco","attribute:pa_masse-des-produktes","attribute_data:pa_masse-des-produktes","attribute_default:pa_masse-des-produktes","attribute:pa_saugleistung","attribute_data:pa_saugleistung","attribute_default:pa_saugleistung","attribute:pa_saugstaerke","attribute_data:pa_saugstaerke","attribute_default:pa_saugstaerke","attribute:pa_saugstufen","attribute_data:pa_saugstufen","attribute_default:pa_saugstufen","attribute:pa_staubbeutel","attribute_data:pa_staubbeutel","attribute_default:pa_staubbeutel","attribute:pa_staubsaugertyp","attribute_data:pa_staubsaugertyp","attribute_default:pa_staubsaugertyp"
"PG 8113 SENOA BOOST","pg-8113-senoa-boost","7336","","","publish","0","2022-04-03 19:28:11","0","1","open","8113000","no","no","visible","100","instock","no","yes","149.9","","","","","","taxable","standard","","","no","","","","","","","","","","","","","de-de","","simple","exclude_from_catalog|exclude_from_search","Grill > Elektrogrill > Tischgrill","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PG 8114 SENOA DigitalBOOST","pg-8114-senoa-digitalboost","7339","","","publish","0","2022-04-03 19:28:12","0","1","open","8114000","no","no","visible","100","instock","no","yes","169.9","","","","","","taxable","standard","","","no","","","","","","","","","","","","","de-de","","simple","exclude_from_catalog|exclude_from_search","Grill > Elektrogrill > Tischgrill","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PG 8123 STYLE EVO","pg-8123-style-evo","7342","","","publish","0","2022-04-03 19:28:12","0","1","open","8123000","no","no","visible","100","instock","no","yes","139.9","","","","","","taxable","standard","","","no","","","","","","","","","","","","","de-de","","simple","exclude_from_catalog|exclude_from_search","Grill > Elektrogrill > Tischgrill","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KG 2397 Tischgrill","kg-2397-tischgrill","7345","","","publish","0","2022-04-03 19:28:12","0","1","open","2397000","no","no","visible","100","instock","no","yes","99.99","","","","","","taxable","standard","","","no","","","","","","","","","","","","","de-de","","simple","exclude_from_catalog|exclude_from_search","Grill > Elektrogrill > Tischgrill","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PG 8138 SEVO SMART CONTROL GT","pg-8138-sevo-smart-control-gt","7348","","","publish","0","2022-04-03 19:28:12","0","1","open","8138000","no","no","visible","100","instock","no","yes","669","","","","","","taxable","standard","","","no","","","","","","","","","","","","","de-de","","simple","exclude_from_catalog|exclude_from_search","Grill > Elektrogrill > Tischgrill","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PG 8555 SENOA compact","pg-8555-senoa-compact","7351","","","publish","0","2022-04-03 19:28:12","0","1","open","8555000","no","no","visible","100","instock","no","yes","0","","","","","","taxable","standard","","","no","","","","","","","","","","","","","de-de","","simple","exclude_from_catalog|exclude_from_search","Grill > Elektrogrill > Tischgrill","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PG 8565 Tischgrill mit Grillrost","pg-8565-tischgrill-mit-grillrost","7354","","","publish","0","2022-04-03 19:28:12","0","1","open","8565000","no","no","visible","100","instock","no","yes","69.99","","","","","","taxable","standard","","","no","","","","","","","","","","","","","de-de","","simple","exclude_from_catalog|exclude_from_search","Grill > Elektrogrill > Tischgrill","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PG 8567 Tischgrill mit Grillplatte","pg-8567-tischgrill-mit-grillplatte","7357","","","publish","0","2022-04-03 19:28:12","0","1","open","8567000","no","no","visible","100","instock","no","yes","79.99","","","","","","taxable","standard","","","no","","","","","","","","","","","","","de-de","","simple","exclude_from_catalog|exclude_from_search","Grill > Elektrogrill > Tischgrill","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KG 2389 Kontaktgrill","kg-2389-kontaktgrill","7360","","","publish","0","2022-04-03 19:28:12","0","1","open","2389000","no","no","visible","100","instock","no","yes","84.99","","","","","","taxable","standard","","","no","","","","","","","","","","","","","de-de","","simple","exclude_from_catalog|exclude_from_search","Grill > Elektrogrill > Kontaktgrill","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KG 2392 Kontaktgrill","kg-2392-kontaktgrill","7363","","","publish","0","2022-04-03 19:28:12","0","1","open","2392000","no","no","visible","100","instock","no","yes","129.9","","","","","","taxable","standard","","","no","","","","","","","","","","","","","de-de","","simple","exclude_from_catalog|exclude_from_search","Grill > Elektrogrill > Kontaktgrill","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KG 2394 Kompakt-Multigrill","kg-2394-kompakt-multigrill","7366","","","publish","0","2022-04-03 19:28:13","0","1","open","2394000","no","no","visible","100","instock","no","yes","34.99","","","","","","taxable","standard","","","no","","","","","","","","","","","","","de-de","","simple","exclude_from_catalog|exclude_from_search","Grill > Elektrogrill > Kontaktgrill","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZB 8122 Abdeckhaube SENOA","zb-8122-abdeckhaube-senoa","7369","","","publish","0","2022-04-03 19:28:13","0","1","open","8122000","no","no","visible","100","instock","no","yes","39.99","","","","","","taxable","standard","","","no","","","","","","","","","","","","","de-de","","simple","exclude_from_catalog|exclude_from_search","Grill > Grillzubehör","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZB 8126 Kernthermometer SEVO","zb-8126-kernthermometer-sevo","7372","","","publish","0","2022-04-03 19:28:13","0","1","open","8126000","no","no","visible","100","instock","no","yes","19.99","","","","","","taxable","standard","","","no","","","","","","","","","","","","","de-de","","simple","exclude_from_catalog|exclude_from_search","Grill > Grillzubehör","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZB 8127 Abdeckhaube SEVO GT","zb-8127-abdeckhaube-sevo-gt","7375","","","publish","0","2022-04-03 19:28:13","0","1","open","8127000","no","no","visible","100","instock","no","yes","39.99","","","","","","taxable","standard","","","no","","","","","","","","","","","","","de-de","","simple","exclude_from_catalog|exclude_from_search","Grill > Grillzubehör","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZB 8128 Abdeckhaube SEVO GTS","zb-8128-abdeckhaube-sevo-gts","7378","","","publish","0","2022-04-03 19:28:13","0","1","open","8128000","no","no","visible","100","instock","no","yes","59.99","","","","","","taxable","standard","","","no","","","","","","","","","","","","","de-de","","simple","exclude_from_catalog|exclude_from_search","Grill > Grillzubehör","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZB 8181 Plancha SEVO","zb-8181-plancha-sevo","7381","","","publish","0","2022-04-03 19:28:13","0","1","open","8181000","no","no","visible","100","instock","no","yes","69.99","","","","","","taxable","standard","","","no","","","","","","","","","","","","","de-de","","simple","exclude_from_catalog|exclude_from_search","Grill > Grillzubehör","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZB 8182 Gusseisen-Rost SEVO","zb-8182-gusseisen-rost-sevo","7384","","","publish","0","2022-04-03 19:28:13","0","1","open","8182000","no","no","visible","100","instock","no","yes","59.99","","","","","","taxable","standard","","","no","","","","","","","","","","","","","de-de","","simple","exclude_from_catalog|exclude_from_search","Grill > Grillzubehör","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZB 8183 Räucher Box SEVO","zb-8183-raeucher-box-sevo","7387","","","publish","0","2022-04-03 19:28:13","0","1","open","8183000","no","no","visible","100","instock","no","yes","29.99","","","","","","taxable","standard","","","no","","","","","","","","","","","","","de-de","","simple","exclude_from_catalog|exclude_from_search","Grill > Grillzubehör","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SU 8125 Grillwagen SEVO","su-8125-grillwagen-sevo","7390","","","publish","0","2022-04-03 19:28:13","0","1","open","8125000","no","no","visible","100","instock","no","yes","199.9","","","","","","taxable","standard","","","no","","","","","","","","","","","","","de-de","","simple","exclude_from_catalog|exclude_from_search","Grill > Grillzubehör","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RG 2348 Raclette-Fondue Kombination","rg-2348-raclette-fondue-kombination","7393","","","publish","0","2022-04-03 19:28:13","0","1","open","2348000","no","no","visible","100","instock","no","yes","129.9","","","","","","taxable","standard","","","no","","","","","","","","","","","","","de-de","","simple","exclude_from_catalog|exclude_from_search","Grill > Raclette &amp; Fondue","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RG 2370 Mini Raclette-Grill","rg-2370-mini-raclette-grill","7396","","","publish","0","2022-04-03 19:28:13","0","1","open","2370000","no","no","visible","100","instock","no","yes","34.99","","","","","","taxable","standard","","","no","","","","","","","","","","","","","de-de","","simple","exclude_from_catalog|exclude_from_search","Grill > Raclette &amp; Fondue","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RG 2371 Raclette-Grill mit Naturgrillstein u. Grillplatte","rg-2371-raclette-grill-mit-naturgrillstein-u-grillplatte","7399","","","publish","0","2022-04-03 19:28:14","0","1","open","2371000","no","no","visible","100","instock","no","yes","69.99","","","","","","taxable","standard","","","no","","","","","","","","","","","","","de-de","","simple","exclude_from_catalog|exclude_from_search","Grill > Raclette &amp; Fondue","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RG 2372 Raclette-Partygrill mit Naturgrillstein","rg-2372-raclette-partygrill-mit-naturgrillstein","7402","","","publish","0","2022-04-03 19:28:14","0","1","open","2372000","no","no","visible","100","instock","no","yes","69.99","","","","","","taxable","standard","","","no","","","","","","","","","","","","","de-de","","simple","exclude_from_catalog|exclude_from_search","Grill > Raclette &amp; Fondue","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RG 2373 Raclette mit Naturgrillstein und Grill-Platte","rg-2373-raclette-mit-naturgrillstein-und-grill-platte","7405","","","publish","0","2022-04-03 19:28:14","0","1","open","2373000","no","no","visible","100","instock","no","yes","79.99","","","","","","taxable","standard","","","no","","","","","","","","","","","","","de-de","","simple","exclude_from_catalog|exclude_from_search","Grill > Raclette &amp; Fondue","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RG 2374 Raclette mit Naturgrillstein","rg-2374-raclette-mit-naturgrillstein","7408","","","publish","0","2022-04-03 19:28:14","0","1","open","2374000","no","no","visible","100","instock","no","yes","79.99","","","","","","taxable","standard","","","no","","","","","","","","","","","","","de-de","","simple","exclude_from_catalog|exclude_from_search","Grill > Raclette &amp; Fondue","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RG 9645 Raclette Grill mit Naturgrillstein","rg-9645-raclette-grill-mit-naturgrillstein","7411","","","publish","0","2022-04-03 19:28:14","0","1","open","9645000","no","no","visible","100","instock","no","yes","59.99","","","","","","taxable","standard","","","no","","","","","","","","","","","","","de-de","","simple","exclude_from_catalog|exclude_from_search","Grill > Raclette &amp; Fondue","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FO 2470 Fondue","fo-2470-fondue","7414","","","publish","0","2022-04-03 19:28:14","0","1","open","2470000","no","no","visible","100","instock","no","yes","59.99","","","","","","taxable","standard","","","no","","","","","","","","","","","","","de-de","","simple","exclude_from_catalog|exclude_from_search","Grill > Raclette &amp; Fondue","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FO 2471 Fondue-Crêpes-Kombi","fo-2471-fondue-crepes-kombi","7417","","","publish","0","2022-04-03 19:28:14","0","1","open","2471000","no","no","visible","100","instock","no","yes","79.99","","","","","","taxable","standard","","","no","","","","","","","","","","","","","de-de","","simple","exclude_from_catalog|exclude_from_search","Grill > Raclette &amp; Fondue","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
